Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Holiday
1000349191,2024-04-30 17:50:33,Alexandria Owens,['Syrup'],6,108.44754186850965,Credit Card,Seattle,Department Store,True,Professional,Summer,Na,False
1000012630,2022-05-07 12:55:39,Katherine Huerta,"['Apple', 'Laundry Detergent', 'Diapers', 'Orange']",7,108.2909778360742,Debit Card,Los Angeles,Supermarket,False,Professional,Fall,Discount On Selected Items,False
1000207139,2020-05-19 10:30:08,Tammy Green,"['Vinegar', 'Mustard', 'Jam', 'Power Strips']",6,51.35,Debit Card,Houston,Supermarket,True,Retiree,Winter,Discount On Selected Items,False
1000815091,2022-07-11 19:19:04,Cody Martin,['Hair Gel'],1,55.62,Credit Card,Boston,Convenience Store,True,Senior Citizen,Summer,Na,False
1000349691,2022-03-12 12:48:47,Stephen Ross,"['Rice', 'Soap', 'Salmon']",8,79.54,Mobile Payment,Miami,Warehouse Club,True,Teenager,,Discount On Selected Items,False
1000274688,2023-06-18 13:18:56,Nichole Guzman,"['Milk', 'Insect Repellent']",8,59.78400398723422,Cash,Miami,Supermarket,False,Young Adult,Spring,Na,False
1000690399,2020-12-22 09:34:46,Julie Hogan,['Chips'],2,56.73,Cash,San Francisco,Warehouse Club,,Teenager,Fall,Na,False
1000260420,2021-04-06 00:06:59,Brittany Hanna,"['Trash Cans', 'Mustard', 'Diapers']",5,43.94,Credit Card,Atlanta,Supermarket,False,Homemaker,Winter,Discount On Selected Items,False
1000086204,2020-04-29 01:50:45,Catherine Anderson Dds,"['Tomatoes', 'Tomatoes', 'Pasta', 'Apple']",9,55.47,Debit Card,New York,Convenience Store,False,Student,Fall,Na,False
1000872665,2022-07-24 08:45:42,Jonathan Adams,['Paper Towels'],3,88.53,Mobile Payment,Chicago,Warehouse Club,True,Retiree,Winter,Discount On Selected Items,False
1000856623,2020-12-15 07:23:19,Gabriel Romero,"['Shower Gel', 'Mustard', 'Water']",8,66.36,Cash,Chicago,Convenience Store,True,Retiree,,Discount On Selected Items,False
1000458542,2021-12-24 12:52:27,Jermaine Richards,"['Butter', 'Shampoo', 'Canned Soup']",3,74.69,Debit Card,Houston,Pharmacy,False,Student,Summer,Bogo (Buy One Get One),False
1000911820,2023-07-02 16:05:18,James Pham,"['Yogurt', 'Syrup', 'Iron']",9,88.83,Credit Card,San Francisco,Department Store,True,Retiree,Spring,Discount On Selected Items,False
1000446352,2020-10-16 09:05:22,Daniel Fowler,"['Butter', 'Tuna', 'Eggs', 'Diapers']",4,34.49,Credit Card,Houston,Pharmacy,True,Teenager,Spring,Na,False
1000218958,2021-01-13 09:26:18,Jessica Hernandez,"['Water', 'Banana', 'Light Bulbs', 'Beef', 'Insect Repellent']",2,,Credit Card,Boston,Supermarket,True,Senior Citizen,Spring,Bogo (Buy One Get One),False
1000511159,2023-11-30 17:17:51,Melissa Savage,"['Power Strips', 'Garden Hose', 'Butter', 'Ice Cream', 'Toilet Paper']",6,92.49,Credit Card,San Francisco,Pharmacy,True,Middle-Aged,Spring,Discount On Selected Items,False
1000242399,2020-02-08 02:26:23,Lori Gilmore,"['Peanut Butter', 'Mop']",8,,Credit Card,Los Angeles,Department Store,False,Retiree,Fall,Na,False
1000762769,2021-12-29 16:52:40,Leah Ortiz,"['Hair Gel', 'Laundry Detergent', 'Chips', 'Toothbrush', 'Vacuum Cleaner']",3,47.79,Mobile Payment,Boston,Convenience Store,False,Retiree,Fall,Na,False
1000244579,2021-09-29 06:06:24,James Collins,['Shower Gel'],1,46.58748127347929,Mobile Payment,New York,Pharmacy,False,Professional,Summer,Bogo (Buy One Get One),False
1000817678,2020-10-07 16:58:08,Danielle Rich,"['Tissues', 'Toothpaste', 'Pasta', 'Garden Hose']",8,28.23,Mobile Payment,Houston,Convenience Store,False,Student,Spring,Bogo (Buy One Get One),False
1000810109,2023-09-13 07:08:57,Christina Newton,['Cleaning Rags'],3,,Debit Card,Atlanta,Warehouse Club,,Young Adult,Summer,Discount On Selected Items,False
1000565528,2020-05-19 09:26:34,Ashley Page,"['Eggs', 'Cereal Bars', 'Cheese', 'Cereal', 'Jam']",5,107.76659793392508,Credit Card,Miami,Supermarket,True,Young Adult,Spring,Discount On Selected Items,False
1000210501,2021-10-27 08:03:32,Brandon Santos,"['Peanut Butter', 'Razors']",4,95.75,Mobile Payment,Seattle,Supermarket,,Student,Spring,Discount On Selected Items,False
1000645376,2021-04-04 10:16:40,Dillon Smith,"['Ironing Board', 'Sponges']",7,44.45,Credit Card,San Francisco,Supermarket,True,Homemaker,Fall,Bogo (Buy One Get One),False
1000011119,2023-11-04 03:02:55,Jeremiah Walker,"['Bread', 'Paper Towels', 'Diapers', 'Vinegar', 'Shampoo']",9,,Credit Card,Chicago,Warehouse Club,True,Retiree,Spring,Discount On Selected Items,False
1000974724,2023-12-31 16:12:23,Joseph Wolfe,"['Rice', 'Dishware', 'Hair Gel']",10,12.535736231427112,Credit Card,Dallas,Convenience Store,,Professional,,Na,False
1000036287,2020-07-03 22:34:56,Daniel Thompson,"['Chicken', 'Tissues', 'Orange', 'Mayonnaise']",9,49.27,Credit Card,Miami,Specialty Store,True,Student,Winter,Bogo (Buy One Get One),False
1000541010,2021-03-09 20:43:47,Gregory Haynes,"['Pancake Mix', 'Cleaning Spray', 'Water', 'Beef', 'Toothbrush']",4,103.50801627161717,Credit Card,Miami,Supermarket,False,Young Adult,Fall,Bogo (Buy One Get One),False
1000749802,2020-08-14 13:35:12,Tina Brock,"['Pickles', 'Toothbrush', 'Lawn Mower', 'Paper Towels', 'Toothbrush']",7,32.36,Credit Card,San Francisco,Pharmacy,False,Teenager,Winter,Bogo (Buy One Get One),False
1000084632,2022-12-17 08:12:23,Charles Wilson,['Soap'],3,53.43,Mobile Payment,Houston,Pharmacy,False,Homemaker,Fall,Bogo (Buy One Get One),False
1000006545,2020-03-29 04:33:32,Diana Jones,"['Toilet Paper', 'Toilet Paper', 'Pasta', 'Air Freshener']",3,89.08848485534695,Mobile Payment,Chicago,Warehouse Club,,Young Adult,Fall,Bogo (Buy One Get One),False
1000407749,2024-04-18 22:41:16,Lee Barton,"['Extension Cords', 'Peanut Butter', 'Cleaning Spray']",3,18.79,Debit Card,Miami,Pharmacy,False,Middle-Aged,Summer,Bogo (Buy One Get One),False
1000996520,2023-06-06 20:45:17,Krista Coleman,"['Air Freshener', 'Broom', 'Coffee', 'Dish Soap']",7,39.88,Debit Card,Miami,Pharmacy,False,Student,Fall,Discount On Selected Items,False
1000425583,2021-11-30 19:22:09,John Moore,"['Jam', 'Milk', 'Cereal', 'Ice Cream', 'Vinegar']",5,,Cash,Houston,Convenience Store,True,Student,Summer,Bogo (Buy One Get One),False
1000811881,2023-05-11 16:53:56,Valerie Casey,"['Butter', 'Air Freshener', 'Cereal', 'Razors']",10,55.48,Cash,Dallas,Supermarket,True,Senior Citizen,Spring,Na,False
1000126227,2022-10-12 16:05:04,Tony Pacheco,['Bread'],7,52.96469746664111,Credit Card,Los Angeles,Department Store,False,Professional,Spring,Discount On Selected Items,False
1000144742,2023-08-30 03:24:01,Rick Spencer,['Garden Hose'],7,75.13,Credit Card,New York,Department Store,False,Senior Citizen,Fall,Discount On Selected Items,False
1000180259,2021-07-21 05:34:43,Timothy Kemp,"['Onions', 'Mustard', 'Bread']",2,25.49,Credit Card,Houston,Convenience Store,False,Retiree,Summer,Bogo (Buy One Get One),False
1000546550,2023-11-30 19:04:56,Colin Adams,"['Eggs', 'Hand Sanitizer']",5,33.76,Mobile Payment,Miami,Department Store,True,Middle-Aged,Fall,Discount On Selected Items,False
1000385614,2022-06-04 03:25:06,Nancy Ortiz,"['Extension Cords', 'Razors', 'Beef']",2,47.67,Mobile Payment,Boston,Department Store,True,Retiree,Winter,Bogo (Buy One Get One),False
1000138411,2021-07-11 22:44:17,Jessica Hood,"['Cereal Bars', 'Shaving Cream', 'Cereal Bars', 'Dish Soap']",10,34.8,Mobile Payment,Chicago,Convenience Store,False,Senior Citizen,Winter,Bogo (Buy One Get One),False
1000077853,2023-03-29 18:54:41,Travis Meyers,"['Bread', 'Butter', 'Vacuum Cleaner', 'Banana', 'Toothbrush']",6,,Credit Card,Chicago,Warehouse Club,False,Professional,,Na,False
1000371780,2024-04-08 17:42:10,Pamela Pennington,"['Spinach', 'Vinegar', 'Tuna', 'Honey']",9,71.12,Debit Card,Atlanta,Supermarket,True,Homemaker,Spring,Na,False
1000761980,2024-04-10 23:46:02,Derek Brown,['Insect Repellent'],2,143.81700800811012,Credit Card,Chicago,Department Store,True,Professional,,Bogo (Buy One Get One),False
1000870261,2023-07-27 09:31:33,David Archer,"['Coffee', 'Hair Gel']",6,108.78717603302012,Debit Card,Dallas,Specialty Store,True,Professional,Spring,Discount On Selected Items,False
1000129360,2022-06-14 14:28:55,Brian Bryant,"['Shampoo', 'Hand Sanitizer', 'Mop', 'Bath Towels', 'Soda']",3,48.88,Debit Card,Miami,Supermarket,False,Senior Citizen,,Bogo (Buy One Get One),False
1000713211,2024-03-25 12:00:31,Eric Erickson,"['Tuna', 'Hand Sanitizer', 'Hair Gel', 'Vinegar', 'Mayonnaise']",9,81.92,Credit Card,Houston,Warehouse Club,True,Retiree,Winter,Na,False
1000056575,2022-09-28 17:19:42,Alexis Moore,"['Shower Gel', 'Sponges', 'Chips']",1,75.13,Credit Card,Los Angeles,Convenience Store,True,Senior Citizen,Winter,Bogo (Buy One Get One),False
1000406934,2024-05-07 17:28:57,Nathan Mercer,['Ironing Board'],3,82.34,Credit Card,New York,Pharmacy,True,Senior Citizen,Summer,Discount On Selected Items,False
1000788173,2020-12-08 05:11:55,Adrian Pace,"['Chips', 'Apple', 'Tuna']",5,101.4872050022557,Mobile Payment,Seattle,Department Store,False,Young Adult,Spring,Discount On Selected Items,False
1000384284,2021-06-09 06:14:00,Edward Barr,['Salmon'],4,15.65,Mobile Payment,Atlanta,Specialty Store,False,Retiree,Summer,Na,False
1000433818,2023-07-01 04:53:28,Carolyn Gibbs Md,['Toothpaste'],4,,Cash,Los Angeles,Convenience Store,False,Student,Winter,Bogo (Buy One Get One),False
1000181319,2023-11-24 06:18:13,Steven Hernandez,"['Beef', 'Soap', 'Tea']",8,39.76,Credit Card,Dallas,Warehouse Club,,Senior Citizen,Winter,Na,False
1000124795,2022-11-10 07:33:24,Amanda Anderson,"['Rice', 'Carrots', 'Tuna', 'Toothbrush', 'Potatoes']",5,8.23,Mobile Payment,Seattle,Warehouse Club,True,Retiree,Winter,Bogo (Buy One Get One),False
1000770470,2022-07-15 03:59:46,Tara Reynolds,"['Beef', 'Extension Cords', 'Air Freshener', 'Tea', 'Jam']",7,146.4048243613367,Credit Card,Seattle,Warehouse Club,True,Professional,Spring,Na,False
1000477624,2023-05-08 01:39:43,Ann Newton,"['Yogurt', 'Pickles', 'Bbq Sauce']",2,21.53264835173885,Mobile Payment,Atlanta,Department Store,False,Young Adult,Summer,Bogo (Buy One Get One),False
1000896943,2023-06-21 17:16:53,Patrick Smith,"['Mustard', 'Syrup']",9,6.41,Mobile Payment,Seattle,Department Store,True,Teenager,Summer,Bogo (Buy One Get One),False
1000572067,2023-09-30 01:55:05,Brandon Robertson,"['Tomatoes', 'Lawn Mower']",3,,Mobile Payment,Miami,Pharmacy,True,Student,Summer,Bogo (Buy One Get One),False
1000811486,2020-10-07 15:32:28,Tonya Noble,['Coffee'],5,58.17,Mobile Payment,Dallas,Convenience Store,,Teenager,Summer,Na,False
1000915406,2021-10-03 07:22:37,Amy Hall,"['Shrimp', 'Trash Bags', 'Bath Towels', 'Potatoes', 'Chips']",8,14.43,Cash,Miami,Specialty Store,False,Retiree,Winter,Discount On Selected Items,False
1000734590,2020-01-05 04:39:39,Christopher Wilson,"['Tomatoes', 'Spinach', 'Hand Sanitizer', 'Water']",3,,Debit Card,Dallas,Pharmacy,True,Homemaker,Fall,Na,False
1000311424,2024-01-15 07:25:21,Mrs. Nancy Benjamin,"['Soap', 'Tomatoes', 'Razors']",8,68.8,Mobile Payment,Boston,Specialty Store,False,Teenager,Fall,Na,False
1000690888,2021-01-02 01:08:42,Gary Parker,"['Spinach', 'Dish Soap', 'Vacuum Cleaner']",2,42.46,Debit Card,Los Angeles,Convenience Store,False,Homemaker,Fall,Discount On Selected Items,False
1000465777,2023-08-25 17:48:31,Troy Smith,['Eggs'],10,34.26474136495784,Debit Card,Dallas,Warehouse Club,True,Young Adult,Summer,Discount On Selected Items,False
1000254544,2020-10-20 14:01:18,Rachel Olsen,['Chips'],8,43.15,Cash,Miami,Department Store,False,Senior Citizen,Spring,Na,False
1000322905,2021-09-01 19:09:03,Michael Stewart,"['Rice', 'Butter', 'Shrimp', 'Vinegar']",7,37.23,Debit Card,Seattle,Supermarket,,Homemaker,Spring,Bogo (Buy One Get One),False
1000200922,2020-02-10 11:19:37,Brittney Shaw,"['Ironing Board', 'Vacuum Cleaner', 'Bath Towels', 'Potatoes', 'Banana']",3,58.15,Cash,Atlanta,Warehouse Club,True,Senior Citizen,,Na,False
1000409000,2021-03-30 23:42:44,Annette Floyd,"['Potatoes', 'Toilet Paper']",2,37.2,Credit Card,Los Angeles,Supermarket,False,Student,Fall,Discount On Selected Items,False
1000372419,2023-06-08 06:32:19,James Foster,"['Rice', 'Baby Wipes']",3,54.04,Credit Card,San Francisco,Supermarket,False,Homemaker,Fall,Na,False
1000092283,2020-01-29 17:02:52,Richard Shea,"['Honey', 'Diapers', 'Baby Wipes']",3,76.93,Debit Card,Houston,Warehouse Club,False,Student,Spring,Na,False
1000820116,2023-09-09 10:10:06,Billy Kim,"['Jam', 'Light Bulbs']",10,96.52,Credit Card,Miami,Specialty Store,True,Middle-Aged,,Na,False
1000884052,2022-05-19 14:38:21,Megan King,"['Rice', 'Coffee', 'Milk', 'Paper Towels']",1,91.5356139829362,Credit Card,Miami,Pharmacy,True,Professional,Summer,Discount On Selected Items,False
1000305746,2022-01-29 21:58:45,Morgan Williams,['Cheese'],6,28.79,Cash,Atlanta,Department Store,False,Middle-Aged,Fall,Bogo (Buy One Get One),False
1000638726,2021-10-19 15:42:20,Karen Edwards,"['Bbq Sauce', 'Baby Wipes', 'Syrup', 'Plant Fertilizer']",10,34.085515323892224,Debit Card,Boston,Specialty Store,False,Young Adult,Summer,Na,False
1000554041,2020-10-07 02:46:38,David Miller,['Razors'],6,84.38,Credit Card,Seattle,Specialty Store,True,Retiree,,Bogo (Buy One Get One),False
1000757441,2022-08-02 08:01:37,Dylan Perry,"['Air Freshener', 'Trash Bags']",9,23.61,Mobile Payment,Atlanta,Specialty Store,True,Senior Citizen,Spring,Bogo (Buy One Get One),False
1000645644,2022-09-06 14:20:14,William Logan,"['Feminine Hygiene Products', 'Honey']",9,147.17589322984318,Mobile Payment,New York,Pharmacy,,Young Adult,Spring,Na,False
1000334105,2023-07-14 13:04:10,Diana Jefferson,"['Power Strips', 'Potatoes', 'Bread']",10,97.96,Credit Card,Chicago,Supermarket,True,Student,Summer,Bogo (Buy One Get One),False
1000107552,2022-10-12 07:44:53,Samantha Stanley,"['Extension Cords', 'Iron', 'Toothpaste', 'Mustard', 'Shower Gel']",10,79.9,Debit Card,Seattle,Pharmacy,False,Homemaker,Summer,Bogo (Buy One Get One),False
1000430667,2022-09-12 21:41:08,Lynn Dunlap,"['Extension Cords', 'Power Strips', 'Spinach']",7,16.51,Cash,Houston,Supermarket,,Senior Citizen,Spring,Na,False
1000025650,2020-09-22 16:08:39,Larry Martin,"['Trash Cans', 'Beef', 'Shaving Cream', 'Tomatoes', 'Soda']",7,53.14,Debit Card,Dallas,Convenience Store,True,Middle-Aged,Winter,Bogo (Buy One Get One),False
1000714759,2021-08-09 01:11:29,Leonard Colon,"['Jam', 'Plant Fertilizer', 'Plant Fertilizer', 'Extension Cords', 'Shower Gel']",1,95.85,Debit Card,Boston,Supermarket,False,Senior Citizen,Winter,Na,False
1000747646,2024-02-03 08:31:53,Jose Reyes,"['Plant Fertilizer', 'Diapers']",10,90.31,Debit Card,San Francisco,Convenience Store,True,Homemaker,Spring,Discount On Selected Items,False
1000433607,2023-07-08 17:12:50,Jacob Gonzalez,"['Yogurt', 'Yogurt', 'Cheese', 'Olive Oil']",7,67.31,Credit Card,Los Angeles,Department Store,False,Senior Citizen,Winter,Na,False
1000529514,2021-04-24 01:50:30,Thomas Wright,"['Syrup', 'Chicken', 'Sponges', 'Honey', 'Bbq Sauce']",3,,Debit Card,Los Angeles,Supermarket,False,Young Adult,Spring,Na,False
1000462935,2021-09-08 14:28:09,Valerie Small,"['Bread', 'Rice', 'Milk', 'Milk', 'Feminine Hygiene Products']",7,42.06,Credit Card,Los Angeles,Warehouse Club,False,Retiree,,Na,False
1000519581,2022-04-06 16:40:49,Rebecca Brown,"['Iron', 'Plant Fertilizer', 'Toothbrush', 'Yogurt']",10,78.04,Debit Card,Miami,Specialty Store,True,Student,Winter,Bogo (Buy One Get One),False
1000685382,2022-06-13 20:51:58,Timothy Rogers,['Water'],7,46.12,Credit Card,San Francisco,Specialty Store,True,Senior Citizen,,Discount On Selected Items,False
1000840832,2021-12-09 10:08:00,Zachary Green,"['Milk', 'Extension Cords', 'Shampoo']",3,24.08,Cash,Dallas,Department Store,True,Student,Summer,Na,False
1000946992,2023-07-14 22:08:03,Meagan Adkins,"['Cleaning Spray', 'Toothpaste', 'Light Bulbs']",1,125.69196037111618,Debit Card,Atlanta,Department Store,True,Professional,Spring,Bogo (Buy One Get One),False
1000427478,2022-12-01 08:23:21,Tiffany Jenkins,"['Coffee', 'Olive Oil', 'Cleaning Rags']",10,80.62439218657481,Mobile Payment,Chicago,Supermarket,True,Professional,Summer,Bogo (Buy One Get One),False
1000636967,2023-10-27 20:46:56,Stephanie Jackson,['Coffee'],2,72.18592344397297,Debit Card,San Francisco,Convenience Store,True,Young Adult,,Bogo (Buy One Get One),False
1000972860,2023-10-14 05:05:13,Catherine Santos,"['Rice', 'Toothbrush']",6,108.42768352052096,Debit Card,San Francisco,Pharmacy,False,Young Adult,Winter,Discount On Selected Items,False
1000013649,2022-01-11 12:29:56,Mr. Brent Marshall,"['Sponges', 'Hand Sanitizer']",3,82.04,Debit Card,Atlanta,Department Store,False,Retiree,Spring,Bogo (Buy One Get One),False
1000000672,2022-10-28 13:58:09,George Butler,"['Onions', 'Deodorant']",8,,Mobile Payment,San Francisco,Warehouse Club,True,Professional,Fall,Na,False
1000136886,2021-12-09 09:18:26,Marc Ramos,"['Air Freshener', 'Potatoes', 'Dustpan', 'Cleaning Spray']",6,25.369216565097684,Mobile Payment,San Francisco,Supermarket,False,Professional,Spring,Na,False
1000254675,2022-04-24 19:14:17,Tracy Todd,['Cleaning Spray'],5,43.61,Credit Card,Dallas,Department Store,True,Middle-Aged,,Discount On Selected Items,False
1000426744,2020-06-19 08:01:40,Nicole Hayes,['Chips'],8,,Debit Card,Los Angeles,Convenience Store,True,Senior Citizen,Summer,Discount On Selected Items,False
1000960565,2022-01-14 02:06:07,Brandy Reid,"['Shrimp', 'Jam', 'Dustpan']",2,50.41528833789612,Debit Card,Los Angeles,Convenience Store,False,Professional,,Bogo (Buy One Get One),False
1000402702,2023-09-26 08:28:06,Jason Miller,"['Paper Towels', 'Honey', 'Feminine Hygiene Products', 'Potatoes']",10,92.92,Mobile Payment,San Francisco,Specialty Store,True,Senior Citizen,,Discount On Selected Items,False
1000394421,2022-09-05 20:03:56,Samantha Gonzalez,"['Plant Fertilizer', 'Cheese', 'Yogurt']",7,64.26,Credit Card,Atlanta,Convenience Store,False,Homemaker,Summer,Bogo (Buy One Get One),False
1000939775,2023-09-17 19:13:36,Melanie White,"['Orange', 'Mayonnaise', 'Deodorant', 'Cereal Bars']",10,133.3699054284367,Debit Card,New York,Specialty Store,True,Professional,Spring,Na,False
1000990197,2023-08-17 15:04:55,Alyssa Smith,"['Feminine Hygiene Products', 'Soap']",10,11.6,Mobile Payment,Houston,Specialty Store,True,Homemaker,Spring,Na,False
1000922786,2021-07-06 02:44:32,Joann Blackwell,"['Honey', 'Shaving Cream', 'Toilet Paper']",3,27.72,Credit Card,Miami,Specialty Store,True,Teenager,Spring,Discount On Selected Items,False
1000043305,2020-09-07 11:53:03,James Waller,['Soda'],7,14.69,Credit Card,Houston,Specialty Store,False,Retiree,Spring,Discount On Selected Items,False
1000058061,2021-04-18 07:37:31,Michael Ramsey,"['Power Strips', 'Coffee']",10,,Credit Card,New York,Warehouse Club,False,Young Adult,Summer,Bogo (Buy One Get One),False
1000223778,2023-05-01 00:27:52,Robin Larsen,"['Light Bulbs', 'Peanut Butter', 'Tuna', 'Coffee', 'Dishware']",2,91.12,Credit Card,Chicago,Supermarket,False,Teenager,Spring,Discount On Selected Items,False
1000121898,2020-02-24 08:43:47,Barbara Mercer,"['Milk', 'Orange', 'Dish Soap', 'Bread']",5,18.35,Mobile Payment,Seattle,Pharmacy,,Homemaker,Spring,Na,False
1000000860,2020-11-14 10:34:54,Jenna Barnett,['Garden Hose'],7,34.19,Debit Card,San Francisco,Department Store,False,Retiree,Summer,Bogo (Buy One Get One),False
1000437387,2020-01-04 14:57:00,Kelly Jimenez,"['Dishware', 'Butter', 'Coffee']",10,9.32,Debit Card,Dallas,Pharmacy,True,Student,Winter,Na,False
1000828748,2021-06-10 11:15:52,Jacob Scott,['Vinegar'],10,97.16,Debit Card,New York,Warehouse Club,False,Middle-Aged,Winter,Discount On Selected Items,False
1000562090,2020-11-05 01:39:00,Jennifer Turner,"['Paper Towels', 'Bath Towels', 'Honey', 'Orange', 'Shampoo']",5,64.6,Credit Card,Miami,Specialty Store,,Middle-Aged,Fall,Bogo (Buy One Get One),False
1000559319,2021-04-21 21:42:09,Andrew Watkins,"['Honey', 'Trash Cans', 'Coffee', 'Tomatoes']",6,20.06,Cash,Houston,Convenience Store,True,Teenager,Winter,Discount On Selected Items,False
1000766682,2020-09-22 07:50:17,Stacey Wilson,"['Pickles', 'Deodorant']",9,30.57,Debit Card,Los Angeles,Department Store,True,Senior Citizen,Summer,Bogo (Buy One Get One),False
1000417624,2024-02-22 08:52:45,Zachary Turner,"['Butter', 'Diapers', 'Orange']",8,7.6,Debit Card,Miami,Convenience Store,False,Middle-Aged,,Bogo (Buy One Get One),False
1000437907,2020-02-19 06:30:40,Thomas Lopez,"['Coffee', 'Jam', 'Trash Cans']",8,94.53,Mobile Payment,Houston,Pharmacy,False,Homemaker,Fall,Bogo (Buy One Get One),False
1000273484,2023-05-19 22:57:10,Jessica Fox,"['Carrots', 'Tissues', 'Ironing Board', 'Ketchup']",8,52.87,Credit Card,Houston,Warehouse Club,False,Student,Summer,Bogo (Buy One Get One),False
1000731360,2021-09-07 13:24:41,Jeremiah Anderson,"['Yogurt', 'Toothpaste', 'Bath Towels']",3,59.41,Debit Card,Dallas,Supermarket,False,Senior Citizen,Summer,Na,False
1000070660,2021-08-22 16:59:58,Timothy Edwards,"['Eggs', 'Ice Cream', 'Rice', 'Deodorant', 'Ketchup']",6,97.72,Credit Card,Atlanta,Pharmacy,False,Student,Winter,Na,False
1000831432,2023-04-14 03:34:29,Sara Allen,"['Dustpan', 'Tissues', 'Orange', 'Power Strips', 'Carrots']",9,86.81,Credit Card,Miami,Supermarket,True,Senior Citizen,,Na,False
1000597904,2021-03-25 11:17:14,Valerie Hess,"['Broom', 'Chicken', 'Toilet Paper', 'Vacuum Cleaner', 'Laundry Detergent']",6,94.74,Credit Card,Miami,Specialty Store,False,Middle-Aged,Winter,Bogo (Buy One Get One),False
1000142240,2024-03-07 13:46:06,Lisa Robertson,"['Cleaning Rags', 'Broom']",3,9.42,Credit Card,Miami,Supermarket,True,Retiree,Summer,Discount On Selected Items,False
1000205068,2022-07-22 15:55:19,Jermaine Porter,"['Feminine Hygiene Products', 'Pancake Mix']",9,111.59256026025896,Debit Card,Seattle,Convenience Store,True,Young Adult,Spring,Discount On Selected Items,False
1000479263,2021-05-09 08:03:50,Julie Padilla,['Peanut Butter'],2,96.49,Debit Card,Dallas,Pharmacy,False,Retiree,Summer,Bogo (Buy One Get One),False
1000910995,2020-07-18 10:07:31,Charlene Lane,"['Shampoo', 'Beef', 'Bread', 'Milk']",4,135.3138418262794,Mobile Payment,New York,Department Store,False,Young Adult,Spring,Discount On Selected Items,False
1000021447,2020-09-05 23:46:57,Darren Haley,"['Hair Gel', 'Toothbrush', 'Feminine Hygiene Products', 'Vacuum Cleaner', 'Ketchup']",3,61.02,Credit Card,Houston,Department Store,True,Teenager,Summer,Bogo (Buy One Get One),False
1000950834,2020-09-17 14:07:27,Michael Chase,['Chips'],8,19.55,Cash,Atlanta,Pharmacy,True,Senior Citizen,Fall,Bogo (Buy One Get One),False
1000057031,2020-08-19 20:11:18,Tyler Scott,"['Vinegar', 'Mustard', 'Cleaning Spray', 'Shaving Cream', 'Baby Wipes']",2,60.5,Mobile Payment,New York,Warehouse Club,True,Student,Summer,Discount On Selected Items,False
1000313455,2020-10-25 02:10:12,Zachary Alexander,"['Salmon', 'Insect Repellent']",7,62.69397100770176,Debit Card,Chicago,Supermarket,True,Professional,Summer,Na,False
1000145897,2020-06-28 12:29:53,Shelly Miller,"['Cereal Bars', 'Hair Gel', 'Dish Soap', 'Syrup']",1,49.76,Cash,New York,Convenience Store,True,Teenager,Winter,Bogo (Buy One Get One),False
1000365377,2022-07-08 11:10:38,Sabrina Rosales,"['Shaving Cream', 'Ironing Board', 'Yogurt', 'Vinegar']",1,68.0,Cash,Los Angeles,Convenience Store,True,Homemaker,Spring,Na,False
1000365932,2020-07-16 09:01:24,Christopher Dunn,['Cheese'],4,64.22178083807748,Cash,Miami,Warehouse Club,True,Professional,Summer,Bogo (Buy One Get One),False
1000154687,2023-10-24 06:17:42,Kyle Parker,"['Yogurt', 'Potatoes', 'Shrimp', 'Orange', 'Insect Repellent']",6,22.79,Cash,San Francisco,Supermarket,True,Middle-Aged,Spring,Bogo (Buy One Get One),False
1000094774,2022-02-06 18:03:58,Arthur Newton,"['Vacuum Cleaner', 'Coffee']",8,119.6272710909132,Credit Card,San Francisco,Warehouse Club,False,Professional,Fall,Discount On Selected Items,False
1000562023,2023-06-11 11:13:23,Jennifer Vaughn,['Spinach'],7,94.48,Debit Card,Chicago,Warehouse Club,True,Senior Citizen,Winter,Na,False
1000031255,2022-08-31 22:07:43,Ashley Thomas,['Shampoo'],10,73.67,Debit Card,Los Angeles,Supermarket,False,Student,Fall,Discount On Selected Items,False
1000920078,2020-02-15 10:17:30,Laura Fernandez,"['Extension Cords', 'Feminine Hygiene Products', 'Butter', 'Mayonnaise']",10,80.29869356452694,Credit Card,San Francisco,Pharmacy,True,Professional,Winter,Na,False
1000309667,2024-04-12 20:40:40,Dr. Melissa Warren Dds,"['Razors', 'Soda', 'Toothpaste']",3,51.71,Cash,Seattle,Warehouse Club,False,Student,,Bogo (Buy One Get One),False
1000709564,2021-05-16 06:59:48,Ethan Williams,"['Cereal Bars', 'Tomatoes', 'Dustpan', 'Baby Wipes', 'Vinegar']",8,29.06,Mobile Payment,Seattle,Specialty Store,False,Student,Spring,Bogo (Buy One Get One),False
1000006185,2023-10-26 10:33:43,Lisa Campbell,['Extension Cords'],7,,Mobile Payment,Boston,Department Store,False,Retiree,Summer,Bogo (Buy One Get One),False
1000109212,2021-05-06 22:25:54,Rose Porter,"['Salmon', 'Lawn Mower', 'Orange']",2,19.91287285770052,Credit Card,San Francisco,Supermarket,True,Professional,Summer,Discount On Selected Items,False
1000795742,2020-11-23 06:26:14,Jennifer Reeves,"['Olive Oil', 'Shampoo', 'Tomatoes']",10,28.09,Debit Card,Houston,Warehouse Club,True,Student,Fall,Na,False
